Tweet,Sentiment Score,Sentiment Magnitude
Es su esencia. , 0.6000000238418579 , 0.6000000238418579
Los 50 escándalos de Daniel Quintero en un año de alcaldía – La Linterna Azul ,,
"""Agotado el Diálogo, cualquiera que intente bloquear los 4 puntos restantes de los 25 que se han levantado, recibirá sanción ejemplar como capturas y judicializacion"": Carlos Soler secretario de @SeguridadCali ",,
"Definición de “Pecado Social”: tumbar la olla comunitaria cuando, según las cifras oficiales, hay más de 20 millones de pobres en Colombia. ", 0.0 , 0.0
Pasó en #Cali. , 0.10000000149011612 , 0.10000000149011612
La sesión conjunta de comisiones 2das de Senado y Cámara debe ser citada por su Presidente respectivo; no por quien preside la comisión 2da de Cámara. , 0.10000000149011612 , 0.10000000149011612
No engañe y no confunda. , 0.10000000149011612 , 0.10000000149011612
"Aunque ésa es la especialidad de los verdes sandía, verdes por fuera, rojos por dentro. ", 0.30000001192092896 , 0.30000001192092896
Lo increíble es que no tengan juez. , 0.8999999761581421 , 0.8999999761581421
Son anarquistas e impunes. , 0.10000000149011612 , 0.10000000149011612
"#InformaLaComunidad En Cúcuta hace pocos minutos, se registró una fuerte explosión en inmediaciones del Cantón Militar San Jorge, sector El Pórtico. ", 0.30000001192092896 , 0.30000001192092896
Primeras versiones indican que sería un carro bomba. , 0.10000000149011612 , 0.10000000149011612
#NoAEscazú | ¡Para los que aún dudan! , 0.699999988079071 , 0.699999988079071
"El artículo 2 le abre las puertas a un nuevo mecanismo de extorsión ‘legal’, en donde CUALQUIER persona natural o jurídica u ONG extranjera, puede frenar con la excusa de “afectación al medio ambiente” todo tipo de actividad económica. ", 0.0 , 0.0
¡Inaudito! , 0.5 , 0.5
"Escuche la verdad verdadera, de boca de doña Thelma Marcos, una indígena ixil que junto a su familia fue víctima de la organización terrorista EGP en 1982. ", -0.20000000298023224 , 0.20000000298023224
Una prueba más de que en Guatemala no hubo genocidio. , 0.10000000149011612 , 0.10000000149011612
“Era el sacerdote el mero cabezón. , 0.30000001192092896 , 0.30000001192092896
Él encabezaba la guerrilla pues.” , 0.10000000149011612 , 0.10000000149011612
"Para que sigan ""dialogando"". ", 0.20000000298023224 , 0.20000000298023224
Se va Bensouda: sale la Fiscal de la CPI sin resolver denuncias en Venezuela - El Bogotano ,,
“El problema es la pobreza. , -0.10000000149011612 , 0.10000000149011612
Nadie murió nunca de desigualdad.” , 0.5 , 0.5
Más logros de los promotores del paro. , 0.5 , 0.5
No les importa dejar a tanta ciudadanía afectada #JudicializaciónYa #ColombiaSeRespeta ,,
"Dentro de las iniciativas por la igualdad, ahora padre y madre podrán llegar a un acuerdo para decidir cual de los apellidos va primero. ", 0.0 , 0.0
Acabó con la ciudad. , 0.6000000238418579 , 0.6000000238418579
No podía esperarse nada diferente. , 0.20000000298023224 , 0.20000000298023224
En pleno siglo XXI convirtió Cali en un campo de guerra y pobreza. , -0.30000001192092896 , 0.30000001192092896
Aprendió bien la lección en Cuba. , 0.699999988079071 , 0.699999988079071
EL SUFRIMIENTO DEL POLICÍA SECUESTRADO POR TERRORISTAS URBANOS EN CALI ,,
"Estamos en vivo en la cumbre #ECREuroLat, en defensa de la libertad y la democracia frente al narcosocialismo en Iberoamérica. ", 0.10000000149011612 , 0.10000000149011612
"🗣️ junto a @ivanedlm, @JMilei, @hermanntertsch y más. ", 0.4000000059604645 , 0.4000000059604645
Cumbre EuroLat 2021 | Miercoles 16 de Junio  vía @YouTube,,
"¿Qué dicen las organizaciones ""humanitarias? ", 0.0 , 0.0
Nada. , -0.30000001192092896 , 0.30000001192092896
"Bloquear en twitter es un derecho precioso, solo en twitter",,
"Los elenos necesitan ""que suene"". ", 0.0 , 0.0
Psicopatas.. , 0.10000000149011612 , 0.10000000149011612
Eso no es novedad. , -0.30000001192092896 , 0.30000001192092896
"Ya existe y los ""progres"" hacen show de ""igualdad de género"". ", 0.10000000149011612 , 0.10000000149011612
#Urgente Derly Pastrana está muy grave y se necesita sangre tipo O, para salvarla. , -0.4000000059604645 
"Para donar, hay que acercarse al Hospital Hernando Moncaleano de Neiva. ", 0.10000000149011612 , 0.10000000149011612
Línea de contacto: 8715907 ext.1138 y 1236. , 0.10000000149011612 , 0.10000000149011612
Es increíble que el Comité del Paro esté organizando un concierto para el 20 de junio. , 0.5 , 0.5
No les basta los 5000 fallecidos por las aglomeraciones que han propiciado. , -0.10000000149011612 , 0.10000000149011612
#RespetenLaVida,,
Estos demonios los exalta la @UNESCO_es una vergüenza mundial. , -0.4000000059604645 , 0.4000000059604645
"Atentos: A esta hora las hipótesis sobre los responsables del atentado con carro bomba en Cúcuta hablan de la posibilidad de que haya sido el ELN o las disidencias de Farc, Frente 33, que delinque en la zona del Catatumbo. ", 0.20000000298023224 , 0.20000000298023224
Vía @UltimaHoraBLU @BluRadioCo,,
El tributo hay que rendírselo a los asesinados por el Che Guevara... , 0.0 , 0.0
no a este criminal hijo del infierno. , -0.4000000059604645 , 0.4000000059604645
"Hoy a las 11:00 am estaré compartiendo en un panel de #EuroLat , donde Hablaremos sobre el panorama que se muestra para América Latina, en el que el futuro político de Colombia juega un papel estratégico. ", 0.5 , 0.5
Sigan la transmisión en:  ,,
¿Y la alcaldesa? , 0.30000001192092896 , 0.30000001192092896
El activismo marxista espanta feligreses. , 0.20000000298023224 , 0.20000000298023224
Secuestraron a un Policía en Cali que estaba de civil y de descanso. , 0.20000000298023224 , 0.20000000298023224
"Si esto no son delincuentes, ¿entonces que son? ", -0.20000000298023224 , 0.20000000298023224
@JorgeIvanOspina asistiendo a los lugares de manifestaciones y a la disque inauguración de un objeto y a su vez están secuestrando. , 0.20000000298023224 , 0.20000000298023224
No siga siendo complice de esto ,,
Me preguntan cómo puede ser corrupto @arzobispodecali: 1. , 0.0 , 0.0
Promueve ideología destructora del Marxismo 2. , -0.10000000149011612 , 0.10000000149011612
Ataca ferozmente instituciones si van en contra de su ideología 3. , 0.0 , 0.0
Es activista político Recomendado: ,,
"#ColombiaNoOlvida | Un día como hoy, 18 de junio de 2007, terroristas de las FARC asesinaron a once de los doce diputados del Valle del Cauca que fueron secuestrados en la sede de la Asamblea del Departamento. ", 0.10000000149011612 , 0.10000000149011612
Siempre es igual en todas partes donde el comunismo hace presencia. , 0.4000000059604645 , 0.4000000059604645
"Mitos y leyendas, curas marxistas... ", 0.5 , 0.5
en fin. , 0.10000000149011612 , 0.10000000149011612
Todo invertido. , 0.6000000238418579 , 0.6000000238418579
¡Ya están las planillas Medellín! , 0.699999988079071 , 0.699999988079071
A firmar todos para sacar ese alcalde ,,
Opinión | Libertad y orden ,,
"¿Ya averiguó el Consejero para la seguridad Rafael Guarin, el origen de la armas de los sicarios de las farc que asesinaron al cantante en Cali? ", 0.20000000298023224 , 0.20000000298023224
Un fusil Colt AR-15 calibre 5.56 y una pistola Glock calibre 9mm. , 0.10000000149011612 , 0.10000000149011612
¡Y pretende que los ciudadanos se defiendan con caucheras!. , -0.10000000149011612 , 0.10000000149011612
Para enriquecerse. , 0.4000000059604645 , 0.4000000059604645
"Por eso creo la empresa ""Bance"". ", 0.0 , 0.0
"Con un incremento patrimonial de un año a otro, exponencial. ", 0.30000001192092896 , 0.30000001192092896
"ÚLTIMA HORA: @PoliciaColombia , impide ENTIERRO ANCESTRAL de líder de la Minga Indígena. ", -0.30000001192092896 , 0.30000001192092896
Faltó desmovilizar a Santos... , 0.30000001192092896 , 0.30000001192092896
URGENTE Dos buses con jóvenes de la primera línea que acompañaron hoy el acto de inauguración del monumento de Puerto Resistencia en Cali fueron arbitrariamente detenidos por la policia en este momento. , 0.20000000298023224 , 0.20000000298023224
Los jóvenes temen por su vida. , 0.6000000238418579 , 0.6000000238418579
@hrw_espanol @nytimeses @Tercer_Canal ,,
"#Columna | Los tres componentes del fraude en el Perú Espero que los peruanos no se dejen presionar por declaraciones, ni por chantajes de nadie; y que no se proclame al ganador hasta tanto no se haya analizado hasta la última acta. ", -0.20000000298023224 , 0.20000000298023224
"No elegimos un gobierno para que desarmara a los ciudadanos que portan armas legales, porque temen por sus vidas; no aceptamos prohibiciones absurdas mientras las armas ilegales matan civiles, soldados y policías. ", -0.4000000059604645 , 0.4000000059604645
Los comunistas detestan la democracia pero la usan para llegar al poder y atornillarse al mando. , 0.0 , 0.0
El cinismo sin límites del ex ministro de Defensa de Uribe que llamaba narco terroristas a las FARC para después entregarles el país. , 0.10000000149011612 , 0.10000000149011612
"Quien desmovilizó a las FARC fue Uribe, Santos les permitió re armarse. ", 0.4000000059604645 , 0.4000000059604645
¿O sea que toda la farsa de @HOLLMANMORRIS era para encubrir un secuestro? , -0.10000000149011612 , 0.10000000149011612
Funcionarios públicos y miembros de DD.HH. , 0.20000000298023224 , 0.20000000298023224
estarían al servicio del crimen | Judicial | Caracol Radio ,,
Sígueme también en mi canal oficial de Telegram ,,
"“Si a él (Santos) no le gustaba la Seguridad Democrática, ¿por qué me pidió que lo nombrara Ministro de Defensa?” ", 0.0 , 0.0
Uribe #LaVerdadDeUribe,,
"Patrullero Padilla, víctima de terroristas urbanos que llaman ""protesta"" a sus crímenes. ", 0.0 , 0.0
Le dieron 27 puñaladas. , 0.0 , 0.0
"Aterrador escuchar como moribundo, corre a refugiarse en una vivienda y allá lo buscan y lo sacan a la calle para que muera. ", 0.30000001192092896 , 0.30000001192092896
Cuatro días en UCI y lesiones graves. , 0.0 , 0.0
¿Quién pago los buses? , 0.4000000059604645 , 0.4000000059604645
¿Cuánto dinero entregaron para seguir enviando la gente a la muerte en plena pandemia? , 0.0 , 0.0
"Los únicos que tienen miedo son los buenos, hoy arrinconados por los bárbaros que ustedes dirigen. ", 0.10000000149011612 , 0.10000000149011612
¡Qué tal! , 0.6000000238418579 , 0.6000000238418579
"¿Estas son las maracas y panderetas que les compró Gustavo Bolívar a los de la primera línea criminal para que canten ""Tutaina"" mientras supuestamente defienden el país? ", -0.30000001192092896 , 0.30000001192092896
¿Cuidar la vida? , 0.0 , 0.0
"O permitir a los indígenas ingresar violentamente a los barrios de Cali a agredir a sus pobladores, facilitar el uso de una universidad pública como campo de guerra, legalizar las conductas criminales a través de los puntos de ""resistencia"". ", -0.10000000149011612 , 0.10000000149011612
Cínico. , 0.20000000298023224 , 0.20000000298023224
"En Cali sujetos armados secuestran un bus, con 9 personas a bordo. ", 0.0 , 0.0
La Policía posteriormente intervino y liberó a los pasajeros  @pedrosoto785 @Iadossa @ibmtw2010 @pasionpais @JusticiaEsPaz35 @cecollm @AliRestrepo @ricardoansal @duvanedo @CarrillonavasG ,,
Presidencia presentó a MinDefensa un proyecto para prohibir la venta y porte de armas traumáticas ,,
"Cosas de la vida: Juan Manuel Santos en su libro “Jaque al terror”, catalogó a las Farc como terroristas y elogió la seguridad democrática. ", 0.0 , 0.0
"En su discurso en la comisión de la verdad, Juan Manuel Santos contradice a Juan Manuel Santos. ", 0.20000000298023224 , 0.20000000298023224
¿A cuál Juan Manuel Santos le creemos? , 0.0 , 0.0
"Señores ⁦@mincultura⁩ : si van a remover estatuas que son patrimonio histórico, les recomiendo quitar ésta, que representa la deslealtad, la mentira y el ""apaciguamiento"" frente al terrorismo. ", -0.20000000298023224 , 0.20000000298023224
"Me divierte ver a reinsertados dar cátedra de "" justicia en el uso de la tierra"". ", 0.800000011920929 , 0.800000011920929
"Puedo asegurar que el grupo al que usted perteneció lleno de terror a los agricultores y campesinos del Cesar y Santander, entre otros. ", 0.20000000298023224 , 0.20000000298023224
Frágil la memoria del que olvida su propia historia... , 0.30000001192092896 , 0.30000001192092896
Es tan cínico... , 0.4000000059604645 , 0.4000000059604645
@jarizabaletaf Cuidar la vida. , 0.0 , 0.0
A los extremos les es imposible entenderlo. , -0.30000001192092896 , 0.30000001192092896
Guardar la vida es el mejor ejemplo de autoridad existente. , 0.699999988079071 , 0.699999988079071
Y definitivamente no estamos de espaldas a proteger la vida. , -0.4000000059604645 , 0.4000000059604645
Pero todos los dias sale un agitador a la calle,,
Desafiantes los criminales. , -0.30000001192092896 , 0.30000001192092896
Terminará Cali en una confrontación por cuenta de no suspender ese alcalde delincuente. , -0.10000000149011612 , 0.10000000149011612
El cura De Roux es quien debe comparecer ante la Comisión de la Verdad. , 0.5 , 0.5
"Él y otros sacerdotes marxistas Jesuitas, claretianos y ""redentoristas"" afines a la teología de la liberación. ", 0.20000000298023224 , 0.20000000298023224
¿Por qué Cabal y Lafaurie quieren hundir el proyecto que busca justicia en el uso de la tierra en el campo? , 0.0 , 0.0
Aquí @AngelicaLozanoC y @JuanitaGoe nos explican. , 0.20000000298023224 , 0.20000000298023224
"#EspecialidadAgraria, el ÚNICO proyecto que implementa el proceso de paz que está a punto de ser aprobado. ", 0.30000001192092896 , 0.30000001192092896
#Agéndenlo. , 0.10000000149011612 , 0.10000000149011612
"Acaban de retener al Teniente Castro Ruales Jhon Fredy, en un retén ilegal, lo identifican y lo conducen hasta Pto Rellena, se encontraba Franco el día de hoy, está secuestrado. ", -0.10000000149011612 , 0.10000000149011612
Se solicita en este momento al Ministerio público su intervención para que sea liberado sano y salvo. , 0.30000001192092896 , 0.30000001192092896
"#Atención Esposa del Policía Ángel De Jesús Campos, confirma trato inhumano cuando llegó al @HUSantander “lo trataron mal, lo trataron de cerdo”. ", -0.10000000149011612 , 0.10000000149011612
Ojalá que nunca se vuelva a presentar discriminación contra nadie en centro médico. , -0.4000000059604645 , 0.4000000059604645
@GobdeSantander @PGN_COL @PoliciaBmanga ,,
Eso no es gratis. , -0.30000001192092896 , 0.30000001192092896
Vienen fletados por alguien... , 0.10000000149011612 , 0.10000000149011612
¿ya se pronunció la @FLIP_org ? , 0.10000000149011612 , 0.10000000149011612
"Como exvicepresidente de Colombia, elegido popularmente en el 2010 junto con Juan Manuel Santos como presidente, manifiesto públicamente, que sin el respaldo del presidente Álvaro Uribe Vélez en ese momento, no hubiéramos logrado esa victoria democrática. ", -0.10000000149011612 , 0.10000000149011612
"Juanita Goebertus es cuota de Sergio Jaramillo, ""alto"" consejero de paz de Santos y negociador -con ella- en la Habana. ", 0.30000001192092896 , 0.30000001192092896
"Juanita se opone a reformar la ley de restitución de tierras, que deja a campesinos en la miseria. ", 0.0 , 0.0
@PGN_COL,,
"El desgarrador relato de Ángel Campos, patrullero a quien intentaron quemar vivo durante el paro ",,
Congresista solicita que no haya participación de Fecode como jurado en elecciones - Políticos ,,
Se estaba demorando Juan Manuel Santos en visitar la peluquería del Cura @FranciscoDeRoux. , -0.10000000149011612 , 0.10000000149011612
"Lástima que lo que se diga en la comisión no tenga fuerza jurídica: no se sanciona la mentira, y por tanto, poco interesa la verdad. ", -0.6000000238418579 , 0.6000000238418579
Toda una pantomima. , 0.20000000298023224 , 0.20000000298023224
Difícil saber cuál de los dos es peor. , -0.5 , 0.5
Farsante. , 0.20000000298023224 , 0.20000000298023224
"#Columna | El Foro de Sao Paulo organizó el fraude en Perú Quiero denunciar formalmente que el Foro de Sao Paulo cuenta con un equipo itinerante, experto en cometer fraude, que viaja a nuestras naciones cada vez que hay una elección. ", -0.20000000298023224 , 0.20000000298023224
"Le recomendaría al colegio San Pedro Claver de Bucaramanga, pedir explicación a la profesora que pone estás actividades a niños de 4 primaria ",,
Qué desgracia,,
"""Me queda el remordimiento de que durante mi Ministerio muchas, muchísimas madres perdieron a sus hijos por esta práctica tan despiadada. ", -0.5 , 0.5
"Unos jóvenes inocentes que hoy deberían estar vivos"", dijo también @JuanManSantos en este espacio de contribución ante la @ComisionVerdadC. ", 0.4000000059604645 , 0.4000000059604645
"Hicieron ""pleno"" durante el Paro (toma guerrillera). ", 0.10000000149011612 , 0.10000000149011612
"Cuando la CIDH terminaba su visita en Colombia, vándalos atacaron el edificio de SEMANA. ", 0.30000001192092896 , 0.30000001192092896
Habla el patrullero del ESMAD que se defendió al verse solo contra delincuentes que lo querían herir usando machetes. , 0.0 , 0.0
Desarmó a uno con medios institucionales e hizo lo que pudo por salvar su vida. , 0.699999988079071 , 0.699999988079071
"Maestros de Fecode, dejen a los niños en paz! ", 0.0 , 0.0
"¿Por qué Santos hace estas declaraciones hoy, a tres años de la presidencia de Duque, y no las hizo en los ocho años de su gobierno o cuando fue Ministro de Defensa y podría haberle dado esa orden al Ejército? ", -0.20000000298023224 , 0.20000000298023224
"¿Cinismo, oportunismo, falsedad, cobardía? ", 0.10000000149011612 , 0.10000000149011612
¿Todas las anteriores? , 0.10000000149011612 , 0.10000000149011612
Si las defensoras de 'La JEP Agraria' que denunció @MariaFdaCabal son @JuanitaGoe y @AngelicaLozanoC no hay duda que están bajo el libreto de La Habana: convertir a victimarios en víctimas y abusar del derecho para expropiar tierras con criterios políticos ,,
Así ha dicho Jehová: Maldito el varón que confía en el hombre y pone carne por su brazo y su corazón se aparta de Jehová... , -0.20000000298023224 , 0.20000000298023224
"pues no verá cuando viniere el bien; sino que morará en las securas en el desierto, en tierra despoblada y deshabitada. ", 0.0 , 0.0
Así es #Santostraidor,,
Resulta sorprendente ver a dos mitómanos narcisistas escucharse sus mutuas fantasías. , 0.800000011920929 , 0.800000011920929
Pobre Colombia soportar tanta ignominia. , 0.30000001192092896 , 0.30000001192092896
"#NoAEscazú | Normalmente los tratados tienen derecho a una reserva para modificar, adicionar, retirar o abstenerse de firmar un determinado artículo. ", 0.10000000149011612 , 0.10000000149011612
Con Escazú es ¡todo o nada! , 0.0 , 0.0
La verdadera imposición fascista de una agenda ambientalista. , -0.10000000149011612 , 0.10000000149011612
Solicitaremos apertura de investigación por discriminación. , 0.0 , 0.0
@PGN_COL,,
¿Se imaginan ésta condena en Colombia? , -0.10000000149011612 , 0.10000000149011612
Saltarían todos los indultados y amnistiados a prender fuego al juez que osara cometer semejante arbitrariedad. , 0.0 , 0.0
No sólo querían quemar vivo a @PoliciaBmanga sino que al llegar al @HUSantander lo trataron de cerdo. , 0.0 , 0.0
Relato de todo lo que le ocurrió al patrullero Ángel Campos en una noche de terror en Bucaramanga. , 0.0 , 0.0
"#CIDHEnColombia | Pedimos que la Misión de la @CIDH se dirija públicamente a los miembros del Comité del Paro, con el fin de exigirles que desistan de sus absurdas convocatorias, pues están poniendo en grave riesgo la salud de los colombianos por contagio por #Covid_19. ", -0.10000000149011612 , 0.10000000149011612
"Decisión histórica: La Unión Europea 🇪🇺 acaba de clasificar como trata de personas, esclavitud moderna y violaciones a los derechos humanos a las misiones médicas enviadas por la dictadura de Cuba 🇨🇺 a diferentes partes del mundo. ", 0.10000000149011612 , 0.10000000149011612
Recibieron con disturbios a la CIDH en Portal Américas - El Bogotano ,,
"Sagasti violó la Constitución y la ley, y pone en peligro elección | EL MONTONERO ",,
¡Acabando con el país! , -0.30000001192092896 , 0.30000001192092896
Su fórmula: la destrucción. , -0.20000000298023224 , 0.20000000298023224
Veo asustado al alcalde Ospina. , 0.30000001192092896 , 0.30000001192092896
Ahora monta pancartas para victimizarse. , 0.30000001192092896 , 0.30000001192092896
No demora en sacar un panfleto de las águilas negras. , 0.800000011920929 , 0.800000011920929
Miembro del ESMAD fue atacado con molotov que le incrustó arandela - El Bogotano ,,
"Ex Ministro, Lo invito a leer el texto de Rodrigo Uprimny que explica cuáles bloqueos son legítimos y cuáles no, en el marco del derecho a la protesta pacífica contemplando en la Constitución. ", 0.0 , 0.0
"No es un tema de posiciones, sino de ponderación de derechos. ", -0.10000000149011612 , 0.10000000149011612
**Nuevo informe** Agentes de la policía colombiana han cometido abusos brutales contra manifestantes. , -0.10000000149011612 , 0.10000000149011612
"Hemos documentado 20 homicidios y casos de agresiones sexuales, golpizas violentas y detenciones arbitrarias. ", 0.0 , 0.0
Urge una reforma profunda de la Policía. , 0.20000000298023224 , 0.20000000298023224
Tan divinos. , 0.20000000298023224 , 0.20000000298023224
"Ahora la palabrita macabra es ""ponderación"". ", 0.10000000149011612 , 0.10000000149011612
"Hagamos una apuesta: Yo me parqueo en la entrada de su casa y no la dejo salir, a ver usted a quien llama o qué hace. ", 0.10000000149011612 , 0.10000000149011612
¿A la policía? , 0.10000000149011612 , 0.10000000149011612
O a la ponderación. , 0.20000000298023224 , 0.20000000298023224
Pero nada se puede esperar de quienes sólo han sido funcionarios.😡,,
DENUNCIA🚨 Terroristas del paro amarran alambre de poste a poste para traer a los motorizados de la @PoliciaColombia al degüello Muerte por decapitación La Barbarie total @ONU_es @JMVivancoHRW @CIDH @fecode @CGTCol @ComunesCoL @ColombiaHumana_ @PartidoVerdeCoL @manecolombia ,,
@PGN_COL,,
"“Tenemos que robustecer el movimiento, esto es de largo aliento, esto es para llegar con miras para el 2022 ... ", 0.0 , 0.0
"para derrotar al Centro Democrático, para derrotar la ultraderecha y llegar al poder en el 2022”, Nelson Alarcón, de Fecode, los maestros (Comité de Paro) ¿qué opina? ", 0.10000000149011612 , 0.10000000149011612
"Infame Vivanco, vive de sus fantasías de sangre y muerte para justificar su miserable trabajo de defensor de falsedades. ", -0.20000000298023224 , 0.20000000298023224
"También lo denunciaremos a usted, títere de Soros. ", 0.30000001192092896 , 0.30000001192092896
"Parece vendedor de un pasquín, mientras acá nos matan los policías. ", -0.30000001192092896 , 0.30000001192092896
¡Bravo! , 0.8999999761581421 , 0.8999999761581421
El esfuerzo de Javier Larrondo ve sus frutos. , 0.699999988079071 , 0.699999988079071
"Y aquí querían traer médicos los alcaldes ""progres"" a sabiendas del sometimiento al que son expuestos. ", 0.0 , 0.0
“¿A qué vino la @CIDH? , 0.0 , 0.0
"¿A darle la razón a la extrema izquierda, a los del paro y los bloqueos?”: Salud Hernández-Mora ",,
Los profesores olvidan que son guías y que su labor es educar y no entregar información sesgada a los alumnos de acuerdo a su afinidad política o conveniencias. , -0.30000001192092896 , 0.30000001192092896
"No quieren trabajar, pero sí adoctrinar. ", 0.20000000298023224 , 0.20000000298023224
Pido a la @Mineducacion @VictoriaBxE revisar este caso. , 0.0 , 0.0
@PGN_COL ,,
"Señores de la @CIDH, este es un héroe de la Patria que narra cómo terroristas urbanos, arropados con el derecho imaginario a destruirlo todo, los atacan con bombas incendiarias y explosivos. ", -0.20000000298023224 , 0.20000000298023224
"¡Entiendan, NO es protesta es terrorismo! ", 0.0 , 0.0
@FiscaliaCol @DefensoriaCol,,
¿Dónde está la responsabilidad penal y civil del Comité del Paro? , 0.20000000298023224 , 0.20000000298023224
¿Y de la Alcaldía? , 0.20000000298023224 , 0.20000000298023224
"En fin, la hipocresía ",,
"Arremetida jurídica contra @PoliciaColombia no se detiene; ahora @Coljuristas @Ccajar @RodrigoUprimny pretenden declarar inconstitucionalidad rastreo de fake news, atenta contra dignidad de terroristas mediáticos; también prohibir publicidad institucional para combatir mentiras. ", -0.5 , 0.5
Le faltó al tal juez exigir pañales para los niñitos revoltosos. , 0.0 , 0.0
"Una vez libres, volvieron a parar la vía. ", 0.0 , 0.0
¡Qué daño hace a la sociedad un mal juez!. , -0.6000000238418579 , 0.6000000238418579
"Y sí hay capturados, hay que pedirles perdón. ", 0.20000000298023224 , 0.20000000298023224
"#Colombia | Carta abierta al Presidente Iván Duque Lo que está viviendo Colombia hoy no es una protesta social, es un intento de golpe de Estado posmoderno. ", -0.20000000298023224 , 0.20000000298023224
Siempre ha dicho la verdad. , 0.6000000238418579 , 0.6000000238418579
"Son los puntos de ""resistencia"" promovidos por los curas comunistas que asesoran al alcalde Óspina. ", 0.5 , 0.5
Desafiando órdenes presidenciales y todo el ordenamiento jurídico constitucional. , 0.10000000149011612 , 0.10000000149011612
Hermosa la ONU ,,
"A pesar de tanto malvado, aún existe la fe y la esperanza ",,
Encuentran el cuerpo del patrullero Carlos Andrés Rincón Martínez en el río Cauca - El Bogotano ,,
"Anoche terroristas urbanos se tomaron diferentes puntos de la ciudad de Pereira, bloquearon vías y vandalizaron espacios públicos. ", 0.0 , 0.0
¿Qué dice la CIDH sobre esto? , 0.0 , 0.0
¿Hasta cuando una minoría seguirá trabando el desarrollo del país? , 0.10000000149011612 , 0.10000000149011612
"#NoAEscazú | El tratado de Escazú es peligroso porque significa la sesión de la soberanía a organismos internacionales como la Corte Interamericana de Derechos Humanos y la Corte Internacional de Justicia, la que nos quitó el area maritima alrededor de San Andrés y Providencia. ", -0.30000001192092896 , 0.30000001192092896
¡Se les dañó el juego! , 0.4000000059604645 , 0.4000000059604645
Olvidan que existe el DERECHO a estar INFORMADO. , 0.0 , 0.0
No al revés. , -0.10000000149011612 , 0.10000000149011612
Recuerden revisar en mi página las fake news con las que engañaron al mundo en contra de nuestra @PoliciaColombia,,
"Bien por Argentina, no es momento de jugar la Copa América en ningún país de Latinoamérica. ", -0.30000001192092896 , 0.30000001192092896
"@CIDH El patrullero asesinado por los manifestantes en el puente del comercio en Cali, fue secuestrado y torturado. ", 0.10000000149011612 , 0.10000000149011612
"Iba de civil y desarmado, de vuelta a su hogar. ", 0.20000000298023224 , 0.20000000298023224
"Para ellos no hay derechos humanos, sólo para los delincuentes. ", -0.10000000149011612 , 0.10000000149011612
¿También harán una vaky,,
@DianaPerafanCau denuncia ante la @CIDH los atrooellos de la jurisdicción indígena que es manipulada por el @CRIC_Cauca y ex FARC. , 0.0 , 0.0
#DianaPerafanDenuncia . , 0.10000000149011612 , 0.10000000149011612
#DianaPerafanNoAlGolpeDeEstado ,,
¿Qué dice la ⁦@CIDH⁩ ? , 0.10000000149011612 , 0.10000000149011612
Nada. , -0.30000001192092896 , 0.30000001192092896
Hay seres humanos de primera y de segunda categoría. , 0.6000000238418579 , 0.6000000238418579
Primeras Líneas se movilizan en este momento desde el Colegio Claretiano en Bosa hacía el Portal sur de Bogotá. , 0.20000000298023224 , 0.20000000298023224
Pero se puede ver la intención beligerante donde llevan el arsenal al frente con elementos que ocultan la identificación. , 0.30000001192092896 , 0.30000001192092896
El daño que vienen hacer no tiene nombre ,,
"Mentir, mentir, mentir que algo quedará. ", -0.5 , 0.5
"Alcalde Ospina no le mienta al país, al patrullero Carlos Andrés Rincón, lo torturaron y asesinaron; no apareció ahogado como lo propone de manera irresponsable ",,
"Mientras esto sucede y los policías sacrifican sus vidas por nuestra libertad, avanza el alcalde comunista Ospina -que estudió medicina en Cuba-, desafiando la autoridad, la Constitución y la Ley. ", -0.30000001192092896 , 0.30000001192092896
¿Dónde están los entes de control? , 0.10000000149011612 , 0.10000000149011612
Inconcebible que en un punto de bloqueo haya sido cometido este atroz crimen. , 0.0 , 0.0
"Fue hallado muerto el patrullero Carlos Andrés Rincón, atacado el 3 de junio por delincuentes en el sector Paso del Comercio, Cali. ", -0.20000000298023224 , 0.20000000298023224
Colombia pierde otro servidor de la patria. , -0.20000000298023224 , 0.20000000298023224
Solidaridad con su familia ,,
"Los sacerdotes comunistas de la teología de la liberación son jesuitas, claretianos y redentoristas. ", 0.30000001192092896 , 0.30000001192092896
Expertos en movilización de masas. , 0.30000001192092896 , 0.30000001192092896
Qué vergüenza cómo instrumentalizan colegiales. , -0.5 , 0.5
Curas malévolos que enaltecen la violencia como forma de lucha. , 0.0 , 0.0
"Con el trabajo articulado de la Fuerza Pública fue posible el desbloqueo de la vía que conduce de Cali a Candelaria a la altura de Poblado Campestre, Cavasa y Villagorgona. ", 0.4000000059604645 , 0.4000000059604645
Se recupera la movilidad y la seguridad de estos puntos donde se realizaban retenes extorsivos ,,
Parece miembro de la liga del Mal. , 0.5 , 0.5
Solicitaremos publicar el dictamen de medicina legal para que el mundo vea la barbarie detrás de los puntos de resistencia. , 0.30000001192092896 , 0.30000001192092896
ELN puro y duro. , 0.0 , 0.0
"Botellas de vidrio para hacer bombas molotov, tiras de trapos para hacer mecheros, líquidos inflamables y escudos artesanales, algunos de los elementos con los que vándalos y criminales pretendían atacar a la @PoliciaColombia hoy en Barranquilla. ", 0.0 , 0.0
@CIDH ,,
"Yo compadezco a este Ministro, enfrentando el desgobierno nacional, regional y local. ", 0.0 , 0.0
